season,season_id,school_id,division,date,game_id,opponent_id,opponent_name,runs_scored,runs_allowed,run_difference,App,GS,W,L,SV,CG,SHO,IP,H,R,ER,2B,3B,HR,BB,IBB,SO,HBP,Bk,WP,BF,P-OAB,IR,IRS,SHA,SFA,GO,FO,KL,pickoffs,W-L%,ERA,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/BB,RA9
2020,15204,8,1.0,02/23/2020,1831826,465,UNLV,5,1,4,2,0.0,0,0,0,0.0,0,5.0,2,0,0,0,0,0,1,0,3,0,0,0,18,16,0,0,1,0,7,5,0,0.0,,0.0,inf,2.3237469655861775,0.6,3.6,0.0,1.8,5.3999999999999995,3.0,0.0
2020,15204,8,1.0,02/23/2020,4937576,465,UNLV,5,1,4,1,0.0,1,0,0,0.0,0,4.0,5,1,1,2,0,0,1,1,3,0,1,0,18,17,0,0,0,0,2,7,0,0.0,1.0,2.25,209.0,2.1737469655861776,1.5,11.25,0.0,2.25,6.75,3.0,2.25
2020,15204,8,1.0,02/25/2020,1832112,695,UT Martin,10,5,5,3,1.0,1,0,0,0.0,0,8.0,11,5,5,3,0,2,2,0,9,1,1,0,37,34,2,1,0,0,8,6,2,0.0,1.0,5.625,84.0,5.048746965586178,1.625,12.375,2.25,2.25,10.125,4.5,5.625
2020,15204,8,1.0,02/25/2020,4939360,695,UT Martin,10,5,5,1,0.0,0,0,0,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,1,1,0,0.0,,0.0,inf,0.9237469655861776,1.0,9.0,0.0,0.0,9.0,inf,0.0
2020,15204,8,1.0,02/26/2020,1832218,419,Middle Tenn.,12,6,6,5,1.0,1,0,0,0.0,0,9.0,10,6,6,2,1,0,9,0,7,0,0,2,45,34,2,1,2,0,11,6,1,0.0,1.0,6.0,79.0,4.368191410030622,2.111111111111111,10.0,0.0,9.0,7.0,0.7777777777777778,6.0
2020,15204,8,1.0,02/28/2020,1832393,275,Harvard,15,3,12,2,1.0,1,0,0,0.0,0,8.0,7,3,3,4,0,1,1,0,11,0,0,0,31,29,0,0,1,0,3,9,3,0.0,1.0,3.375,140.0,2.1737469655861776,1.0,7.875,1.125,1.125,12.375,11.0,3.375
2020,15204,8,1.0,02/28/2020,4942170,275,Harvard,15,3,12,1,0.0,0,0,0,0.0,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,0,1,1,1,0.0,,0.0,inf,0.9237469655861776,0.0,0.0,0.0,0.0,9.0,inf,0.0
2020,15204,8,1.0,02/29/2020,1832826,275,Harvard,10,5,5,3,1.0,1,0,0,0.0,0,9.0,11,5,5,2,0,1,1,0,12,1,0,0,36,32,1,0,2,0,6,5,4,0.0,1.0,5.0,94.0,2.3681914100306223,1.3333333333333333,11.0,1.0,1.0,12.0,12.0,5.0
2020,15204,8,1.0,03/01/2020,1833026,275,Harvard,6,3,3,2,0.0,1,0,0,0.0,0,5.0,3,1,1,0,0,0,0,0,9,0,0,0,17,17,0,0,0,0,2,3,4,0.0,1.0,1.8,262.0,-0.6762530344138225,0.6,5.3999999999999995,0.0,0.0,16.2,inf,1.8
2020,15204,8,1.0,03/01/2020,4945421,275,Harvard,6,3,3,1,0.0,0,0,0,0.0,0,4.0,5,2,2,0,0,0,1,0,6,0,0,0,17,16,0,0,0,0,1,4,3,0.0,,4.5,105.0,0.6737469655861776,1.5,11.25,0.0,2.25,13.5,6.0,4.5
2020,15204,8,1.0,03/03/2020,1833399,646,South Alabama,12,2,10,5,1.0,1,0,0,0.0,0,9.0,4,2,0,0,0,0,2,0,9,0,0,0,31,29,0,0,0,0,5,10,2,0.0,1.0,0.0,inf,1.5904136322528444,0.6666666666666666,4.0,0.0,2.0,9.0,4.5,2.0
2020,15204,8,1.0,03/06/2020,1833909,28600,Lipscomb,2,1,1,4,1.0,1,0,0,0.0,0,13.0,3,1,0,0,0,0,4,0,24,1,0,0,48,43,3,1,0,0,9,5,4,0.0,1.0,0.0,inf,0.3852854271246393,0.5384615384615384,2.076923076923077,0.0,2.769230769230769,16.615384615384617,6.0,0.6923076923076923
2020,15204,8,1.0,03/07/2020,1834281,28600,Lipscomb,2,3,-1,2,1.0,0,1,0,0.0,0,9.0,8,3,3,2,0,0,4,0,13,0,0,2,39,34,1,0,0,1,9,4,3,0.0,0.0,3.0,157.0,1.368191410030622,1.3333333333333333,8.0,0.0,4.0,13.0,3.25,3.0
2020,15204,8,1.0,03/08/2020,1834596,28600,Lipscomb,14,2,12,3,0.0,0,0,0,0.0,0,3.0,1,0,0,0,0,0,1,0,1,0,0,0,10,9,0,0,0,0,4,3,0,0.0,,0.0,inf,3.257080298919511,0.6666666666666666,3.0,0.0,3.0,3.0,1.0,0.0
2020,15204,8,1.0,03/08/2020,4954096,28600,Lipscomb,14,2,12,2,0.0,1,0,0,0.0,0,6.0,7,2,2,1,0,0,0,0,7,0,0,0,25,25,0,0,0,0,6,5,1,0.0,1.0,3.0,157.0,0.5904136322528442,1.1666666666666667,10.5,0.0,0.0,10.5,inf,3.0
2020,15204,8,1.0,03/10/2020,1835046,9,UAB,13,7,6,6,1.0,1,0,0,0.0,0,8.333333333333332,9,7,3,1,0,1,5,0,7,0,0,1,40,35,5,1,0,0,10,8,2,0.0,1.0,3.24,145.0,4.603746965586177,1.6800000000000002,9.72,1.0800000000000003,5.4,7.5600000000000005,1.4,7.5600000000000005
2020,15204,8,1.0,03/10/2020,4957130,9,UAB,13,7,6,1,0.0,0,0,0,0.0,0,0.6666666666666666,2,0,0,0,0,0,2,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0.0,,0.0,inf,8.923746965586178,6.0,27.0,0.0,27.0,13.5,0.5,0.0
2020,15204,9,1.0,02/14/2020,1830139,513,Notre Dame,2,4,-2,4,1.0,0,1,0,0.0,0,8.333333333333332,4,4,4,0,0,0,5,0,1,2,1,2,35,27,1,1,1,0,12,11,0,0.0,0.0,4.320000000000001,109.0,5.203746965586178,1.08,4.320000000000001,0.0,5.4,1.0800000000000003,0.2,4.320000000000001
2020,15204,9,1.0,02/14/2020,4926078,513,Notre Dame,2,4,-2,1,0.0,0,0,0,0.0,0,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,1,0,0,0,2,0,0.0,,0.0,inf,2.9237469655861776,0.0,0.0,0.0,0.0,0.0,,0.0
2020,15204,9,1.0,02/15/2020,1830376,513,Notre Dame,10,7,3,5,1.0,1,0,1,0.0,0,9.0,14,7,7,2,1,3,5,0,8,0,0,1,46,41,4,1,0,0,8,10,2,0.0,1.0,7.0,67.0,7.1459691878084,2.111111111111111,14.0,3.0,5.0,8.0,1.6,7.0
2020,15204,9,1.0,02/16/2020,1830684,513,Notre Dame,3,9,-6,6,1.0,0,1,0,0.0,0,7.666666666666666,11,9,9,5,0,1,7,1,6,1,0,1,39,30,3,1,0,1,9,6,1,0.0,0.0,10.56521739130435,45.0,6.184616530803569,2.347826086956522,12.913043478260871,1.1739130434782608,8.217391304347826,7.043478260869565,0.8571428571428571,10.56521739130435
2020,15204,9,1.0,02/16/2020,4929888,513,Notre Dame,3,9,-6,1,0.0,0,0,0,0.0,0,1.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,5,4,2,0,0,0,2,2,0,0.0,,0.0,inf,5.173746965586178,0.75,0.0,0.0,6.75,0.0,0.0,0.0
2020,15204,9,1.0,02/19/2020,1831059,315,Jacksonville St.,3,5,-2,7,1.0,0,1,0,0.0,0,7.0,7,3,3,2,1,0,3,1,9,1,0,0,32,27,0,0,0,1,1,11,3,0.0,0.0,3.8571428571428568,122.0,2.0666041084433204,1.4285714285714286,9.0,0.0,3.8571428571428568,11.571428571428573,3.0,3.8571428571428568
2020,15204,9,1.0,02/19/2020,4932183,315,Jacksonville St.,3,5,-2,1,0.0,0,0,0,0.0,0,1.0,1,2,2,0,0,1,1,0,1,0,0,0,5,4,0,0,0,0,0,2,0,0.0,,18.0,26.0,16.923746965586176,2.0,9.0,9.0,9.0,9.0,1.0,18.0
2020,15204,9,1.0,02/21/2020,1831125,456,UNC Asheville,3,7,-4,5,1.0,0,1,0,0.0,0,9.0,11,7,2,2,0,0,7,0,8,0,0,0,47,40,1,0,0,0,6,10,5,0.0,0.0,2.0,236.0,3.479302521141733,2.0,11.0,0.0,7.0,8.0,1.1428571428571428,7.0
2020,15204,9,1.0,02/22/2020,1831407,456,UNC Asheville,4,7,-3,4,1.0,0,1,0,0.0,0,7.666666666666666,10,6,6,3,0,0,5,0,6,0,0,2,37,31,1,0,0,1,6,9,3,0.0,0.0,7.043478260869565,67.0,3.3150513134122646,1.956521739130435,11.73913043478261,0.0,5.869565217391305,7.043478260869565,1.2,7.043478260869565
2020,15204,9,1.0,02/22/2020,4938876,456,UNC Asheville,4,7,-3,1,0.0,0,0,0,0.0,0,1.3333333333333333,4,1,0,0,0,0,0,0,1,0,0,0,8,8,1,0,0,0,1,2,0,0.0,,0.0,inf,1.4237469655861776,3.0,27.0,0.0,0.0,6.75,inf,6.75
2020,15204,9,1.0,02/23/2020,1831778,456,UNC Asheville,5,0,5,3,1.0,1,0,1,0.0,0,9.0,5,0,0,0,0,0,3,0,4,0,0,0,34,31,4,0,0,0,13,9,0,0.0,1.0,0.0,inf,3.034858076697289,0.8888888888888888,5.0,0.0,3.0,4.0,1.3333333333333333,0.0
2020,15204,9,1.0,02/26/2020,1832256,7,Alabama St.,10,5,5,5,1.0,0,0,0,0.0,0,7.333333333333333,8,5,4,1,0,0,7,0,11,2,0,4,40,30,2,0,1,0,4,6,2,0.0,,4.90909090909091,96.0,3.6055651474043593,2.0454545454545454,9.81818181818182,0.0,8.590909090909092,13.5,1.5714285714285714,6.136363636363637
2020,15204,9,1.0,02/26/2020,4940412,7,Alabama St.,10,5,5,1,0.0,1,0,0,0.0,0,1.6666666666666665,1,0,0,0,0,0,2,0,2,0,0,1,6,4,3,2,0,0,1,1,0,0.0,1.0,0.0,inf,4.123746965586178,1.8000000000000003,5.4,0.0,10.8,10.8,1.0,0.0
2020,15204,9,1.0,02/28/2020,1832470,414,Miami (OH),5,2,3,2,1.0,1,0,1,0.0,0,9.0,6,2,2,1,0,0,2,0,4,0,0,0,33,31,2,0,0,0,14,7,0,0.0,1.0,2.0,236.0,2.7015247433639553,0.8888888888888888,6.0,0.0,2.0,4.0,2.0,2.0
2020,15204,9,1.0,02/29/2020,1832856,414,Miami (OH),8,6,2,4,1.0,1,0,1,0.0,0,8.666666666666666,10,6,4,2,1,0,5,0,8,0,0,0,39,34,4,0,0,0,5,10,1,0.0,1.0,4.153846153846154,113.0,2.808362350201562,1.7307692307692308,10.384615384615385,0.0,5.1923076923076925,8.307692307692308,1.6,6.230769230769232
2020,15204,9,1.0,02/29/2020,4943884,414,Miami (OH),8,6,2,1,0.0,0,0,0,0.0,0,0.3333333333333333,1,0,0,0,0,0,1,0,1,0,0,0,4,3,1,0,0,0,0,0,0,0.0,,0.0,inf,5.923746965586178,6.0,27.0,0.0,27.0,27.0,1.0,0.0
2020,15204,9,1.0,03/01/2020,1833253,414,Miami (OH),6,8,-2,5,1.0,0,0,0,0.0,0,8.333333333333332,6,6,6,1,1,1,6,0,4,3,1,1,38,27,4,0,0,2,4,14,1,0.0,,6.48,73.0,6.763746965586178,1.4400000000000002,6.48,1.0800000000000003,6.48,4.320000000000001,0.6666666666666666,6.48
2020,15204,9,1.0,03/01/2020,4945940,414,Miami (OH),6,8,-2,1,0.0,0,1,0,0.0,0,0.6666666666666666,1,2,2,0,1,0,1,0,1,2,0,1,5,2,0,0,0,0,0,0,0,0.0,0.0,27.0,17.0,13.423746965586178,3.0,13.5,0.0,13.5,13.5,1.0,27.0
2020,15204,9,1.0,03/03/2020,1833451,716,Troy,5,2,3,4,1.0,1,0,1,0.0,0,8.0,7,1,1,1,0,0,4,0,2,0,0,0,33,29,2,0,0,0,6,14,1,0.0,1.0,1.125,419.0,3.9237469655861776,1.375,7.875,0.0,4.5,2.25,0.5,1.125
2020,15204,9,1.0,03/03/2020,4948107,716,Troy,5,2,3,1,0.0,0,0,0,0.0,0,1.0,1,1,1,0,0,0,0,0,1,2,0,1,6,4,0,0,0,0,3,0,0,0.0,,9.0,52.0,6.923746965586178,1.0,9.0,0.0,0.0,9.0,inf,9.0
2020,15204,9,1.0,03/06/2020,1833695,709,Toledo,4,13,-9,6,1.0,0,1,0,0.0,0,9.0,17,13,12,2,0,1,3,0,8,2,0,1,49,40,2,2,3,1,15,4,1,0.0,0.0,12.0,39.0,4.257080298919511,2.2222222222222223,17.0,1.0,3.0,8.0,2.6666666666666665,13.0
2020,15204,9,1.0,03/07/2020,1834003,709,Toledo,9,5,4,4,1.0,0,0,0,0.0,0,7.999999999999999,5,5,4,2,0,0,6,0,3,2,0,0,33,25,1,0,0,0,10,9,0,0.0,,4.500000000000001,105.0,5.173746965586178,1.3750000000000002,5.625000000000001,0.0,6.750000000000001,3.3750000000000004,0.5,5.625000000000001
2020,15204,9,1.0,03/07/2020,4952714,709,Toledo,9,5,4,1,0.0,1,0,0,0.0,0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,3,2,2,1,0,1,0,1,1,0.0,1.0,0.0,inf,0.9237469655861776,1.0,9.0,0.0,0.0,9.0,inf,0.0
2020,15204,9,1.0,03/08/2020,1834409,709,Toledo,4,6,-2,6,1.0,0,1,0,0.0,0,9.333333333333332,10,6,5,1,0,0,5,0,6,4,0,1,45,36,2,1,0,0,13,6,3,0.0,0.0,4.821428571428572,98.0,4.530889822729035,1.6071428571428574,9.642857142857144,0.0,4.821428571428572,5.7857142857142865,1.2,5.7857142857142865
2020,15204,9,1.0,03/08/2020,4954740,709,Toledo,4,6,-2,1,0.0,0,0,0,0.0,0,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,2,0,0.0,,0.0,inf,2.9237469655861776,1.5,13.5,0.0,0.0,0.0,,0.0
2020,15204,9,1.0,03/10/2020,1835046,8,Alabama,7,13,-6,5,1.0,0,1,0,0.0,0,9.0,10,9,8,2,0,1,8,0,6,4,0,1,50,37,5,5,0,1,9,12,3,0.0,0.0,8.0,59.0,7.034858076697288,2.0,10.0,1.0,8.0,6.0,0.75,9.0
2020,15204,9,1.0,03/10/2020,4957130,8,Alabama,7,13,-6,1,0.0,0,0,0,0.0,0,0.0,0,4,4,0,0,0,3,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0.0,,inf,0.0,inf,inf,,,inf,,0.0,inf
2020,15204,14,1.0,02/14/2020,1830321,29,Arizona,7,12,-5,2,1.0,0,1,0,0.0,0,4.333333333333334,8,8,7,3,0,2,4,0,3,1,0,1,25,18,0,0,1,1,3,6,0,0.0,0.0,14.538461538461537,32.0,11.000670042509254,2.7692307692307687,16.615384615384613,4.153846153846153,8.307692307692307,6.23076923076923,0.75,16.615384615384613
2020,15204,14,1.0,02/15/2020,1830666,29,Arizona,0,15,-15,4,1.0,0,1,0,0.0,0,8.0,13,15,10,5,0,2,11,0,9,2,0,3,50,37,1,1,0,0,6,8,3,0.0,0.0,11.25,42.0,8.798746965586178,3.0,14.625,2.25,12.375,10.125,0.8181818181818182,16.875
2020,15204,14,1.0,02/16/2020,1830841,29,Arizona,3,11,-8,4,1.0,0,1,0,0.0,0,7.666666666666666,14,11,11,2,1,0,9,1,3,3,0,2,47,33,2,1,0,2,7,11,0,0.0,0.0,12.913043478260871,36.0,6.836790443847048,3.0000000000000004,16.434782608695652,0.0,10.56521739130435,3.5217391304347827,0.3333333333333333,12.913043478260871
2020,15204,14,1.0,02/16/2020,4930248,29,Arizona,3,11,-8,1,0.0,0,0,0,0.0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.0,,0.0,inf,2.9237469655861776,0.0,0.0,0.0,0.0,0.0,,0.0
2020,15204,14,1.0,02/22/2020,1831477,393,UMES,7,4,3,2,1.0,0,0,1,0.0,0,6.333333333333333,4,4,3,0,0,0,5,0,6,1,0,2,27,19,0,0,1,1,8,3,3,0.0,,4.2631578947368425,110.0,3.8711153866388095,1.4210526315789473,5.68421052631579,0.0,7.105263157894737,8.526315789473685,1.2,5.68421052631579
2020,15204,14,1.0,02/22/2020,1849152,393,UMES,6,3,3,2,1.0,1,0,0,0.0,0,7.0,5,3,3,2,0,1,3,0,7,1,1,1,31,27,1,0,0,0,9,6,2,0.0,1.0,3.8571428571428568,122.0,4.495175537014749,1.1428571428571428,6.428571428571429,1.2857142857142856,3.8571428571428568,9.0,2.3333333333333335,3.8571428571428568
2020,15204,14,1.0,02/23/2020,1831838,393,UMES,3,10,-7,6,1.0,0,1,0,0.0,0,8.0,15,10,10,2,0,0,5,0,6,1,2,4,44,37,1,1,1,0,9,7,2,0.0,0.0,11.25,42.0,3.6737469655861776,2.5,16.875,0.0,5.625,6.75,1.2,11.25
2020,15204,14,1.0,02/29/2020,1832689,485,Norfolk St.,5,0,5,2,1.0,1,0,0,0.0,0,9.0,4,0,0,1,0,0,3,0,4,0,0,0,33,30,0,0,0,0,13,9,2,0.0,1.0,0.0,inf,3.034858076697289,0.7777777777777778,4.0,0.0,3.0,4.0,1.3333333333333333,0.0
2020,15204,14,1.0,02/29/2020,1848779,485,Norfolk St.,13,0,13,1,1.0,1,0,0,1.0,1,9.0,3,0,0,1,0,0,2,0,4,1,0,0,33,30,0,0,0,0,13,9,2,0.0,1.0,0.0,inf,3.034858076697289,0.5555555555555556,3.0,0.0,2.0,4.0,2.0,0.0
2020,15204,14,1.0,03/01/2020,1833147,485,Norfolk St.,7,6,1,3,1.0,1,0,0,0.0,0,10.0,7,6,5,1,0,0,9,0,5,0,0,3,45,34,2,2,0,2,8,16,2,0.0,1.0,4.5,105.0,4.623746965586178,1.6,6.3,0.0,8.1,4.5,0.5555555555555556,5.3999999999999995
2020,15204,14,1.0,03/07/2020,1834138,381,Manhattan,5,2,3,2,1.0,1,0,0,0.0,0,9.0,6,2,2,1,0,2,0,0,9,1,0,2,34,33,0,0,0,0,9,8,1,0.0,1.0,2.0,236.0,4.1459691878084,0.6666666666666666,6.0,2.0,0.0,9.0,inf,2.0
2020,15204,14,1.0,03/07/2020,1849754,381,Manhattan,3,8,-5,1,1.0,0,1,0,0.0,0,4.666666666666667,7,7,5,3,1,0,1,0,3,4,0,0,27,20,0,0,1,1,1,10,0,0.0,0.0,9.642857142857142,49.0,4.8523183941576065,1.7142857142857142,13.5,0.0,1.9285714285714284,5.785714285714285,3.0,13.5
2020,15204,14,1.0,03/08/2020,1834515,381,Manhattan,8,2,6,3,1.0,1,0,0,0.0,0,9.0,5,2,2,1,0,0,6,0,8,2,0,0,35,27,3,0,0,0,7,7,3,0.0,1.0,2.0,236.0,3.8126358544750665,1.2222222222222223,5.0,0.0,6.0,8.0,1.3333333333333333,2.0
2020,15204,17,1.0,02/14/2020,1830240,553,Prairie View,11,5,6,3,1.0,1,0,1,0.0,0,9.0,11,5,5,6,0,0,8,0,12,0,1,2,45,36,2,0,1,0,7,6,1,0.0,1.0,5.0,94.0,2.9237469655861776,2.111111111111111,11.0,0.0,8.0,12.0,1.5,5.0
2020,15204,17,1.0,02/15/2020,1830539,665,Southern U.,3,8,-5,3,1.0,0,1,0,0.0,0,9.0,11,8,8,1,1,0,6,0,7,1,0,1,43,35,0,0,0,1,6,12,1,0.0,0.0,8.0,59.0,3.7015247433639553,1.8888888888888888,11.0,0.0,6.0,7.0,1.1666666666666667,8.0
2020,15204,17,1.0,02/16/2020,1830737,2678,Ark.-Pine Bluff,13,7,6,3,1.0,1,0,1,0.0,0,9.0,13,7,7,3,0,0,1,0,7,0,0,2,39,38,1,0,0,0,8,9,1,0.0,1.0,7.0,67.0,1.7015247433639553,1.5555555555555556,13.0,0.0,1.0,7.0,7.0,7.0
2020,15204,17,1.0,02/19/2020,1831077,433,Ole Miss,8,9,-1,5,1.0,0,1,0,0.0,0,9.0,8,9,8,0,0,3,9,1,10,1,1,1,46,33,4,2,1,2,7,9,0,0.0,0.0,8.0,59.0,8.368191410030622,1.8888888888888888,8.0,3.0,9.0,10.0,1.1111111111111112,9.0
2020,15204,17,1.0,02/26/2020,1832241,430,Mississippi St.,4,8,-4,4,1.0,0,1,0,0.0,0,8.0,12,8,7,1,0,2,7,0,6,2,0,2,46,36,0,0,1,0,12,6,2,0.0,0.0,7.875,60.0,8.048746965586178,2.375,13.5,2.25,7.875,6.75,0.8571428571428571,9.0
2020,15204,17,1.0,02/28/2020,1832518,314,Jackson St.,4,6,-2,3,1.0,0,1,0,0.0,0,8.0,9,6,6,1,1,0,9,0,1,2,1,1,41,29,3,3,1,0,11,9,0,0.0,0.0,6.75,70.0,6.798746965586178,2.25,10.125,0.0,10.125,1.125,0.1111111111111111,6.75
2020,15204,17,1.0,02/29/2020,1832903,314,Jackson St.,2,4,-2,2,1.0,0,1,0,0.0,0,8.0,8,4,4,0,1,0,3,0,5,0,0,2,36,33,0,0,0,0,7,12,1,0.0,0.0,4.5,105.0,2.7987469655861776,1.375,9.0,0.0,3.375,5.625,1.6666666666666667,4.5
2020,15204,17,1.0,03/01/2020,1833222,314,Jackson St.,6,10,-4,2,1.0,0,1,0,0.0,0,8.0,12,10,10,2,1,2,5,1,6,2,0,1,43,34,2,0,2,0,5,11,3,0.0,0.0,11.25,42.0,7.298746965586178,2.125,13.5,2.25,5.625,6.75,1.2,11.25
2020,15204,17,1.0,03/03/2020,1833501,474,New Orleans,0,11,-11,4,1.0,0,1,0,0.0,0,8.0,11,11,11,3,0,1,10,0,3,2,0,1,44,32,2,0,0,0,11,7,2,0.0,0.0,12.375,38.0,8.298746965586178,2.625,12.375,1.125,11.25,3.375,0.3,12.375
2020,15204,17,1.0,03/07/2020,1833914,6,Alabama A&M,5,4,1,2,1.0,1,0,1,0.0,0,9.0,9,4,4,4,0,0,2,0,13,0,0,0,39,37,0,0,0,0,6,8,2,0.0,1.0,4.0,118.0,0.7015247433639553,1.2222222222222223,9.0,0.0,2.0,13.0,6.5,4.0
2020,15204,17,1.0,03/07/2020,1834339,6,Alabama A&M,1,0,1,2,1.0,1,0,1,0.0,0,9.0,2,0,0,0,0,0,4,0,6,0,0,2,32,28,0,0,0,0,7,12,0,0.0,1.0,0.0,inf,2.9237469655861776,0.6666666666666666,2.0,0.0,4.0,6.0,1.5,0.0
2020,15204,17,1.0,03/08/2020,1834620,6,Alabama A&M,11,10,1,3,1.0,1,0,0,0.0,0,9.0,14,10,10,5,1,2,5,0,5,0,0,2,47,40,4,2,0,2,5,14,3,0.0,1.0,10.0,47.0,6.368191410030622,2.111111111111111,14.0,2.0,5.0,5.0,1.0,10.0
2020,15204,27,1.0,02/14/2020,1830279,1092,Gardner-Webb,1,5,-4,2,0.0,0,0,0,0.0,0,4.0,4,1,0,0,0,0,3,0,8,0,0,2,21,18,2,0,0,0,1,3,3,0.0,,0.0,inf,1.1737469655861776,1.75,9.0,0.0,6.75,18.0,2.6666666666666665,2.25
2020,15204,27,1.0,02/14/2020,4926877,1092,Gardner-Webb,1,5,-4,2,0.0,0,1,0,0.0,0,4.0,6,4,4,1,0,0,4,0,5,1,0,1,23,18,2,0,0,0,3,4,3,0.0,0.0,9.0,52.0,4.173746965586178,2.5,13.5,0.0,9.0,11.25,1.25,9.0
2020,15204,27,1.0,02/15/2020,1830649,1092,Gardner-Webb,4,5,-1,5,1.0,0,1,0,0.0,0,8.0,8,5,5,0,0,1,6,0,4,0,0,2,38,32,7,3,0,0,6,14,0,0.0,0.0,5.625,84.0,5.798746965586178,1.75,9.0,1.125,6.75,4.5,0.6666666666666666,5.625
2020,15204,27,1.0,02/16/2020,1830913,1092,Gardner-Webb,10,1,9,2,0.0,0,0,0,0.0,0,3.0,0,0,0,0,0,0,1,0,6,0,0,0,10,9,0,0,0,0,1,2,1,0.0,,0.0,inf,-0.07625303441382236,0.3333333333333333,0.0,0.0,3.0,18.0,6.0,0.0
2020,15204,27,1.0,02/18/2020,1830996,488,N.C. A&T,6,2,4,3,1.0,1,0,0,0.0,0,8.0,5,2,1,0,0,0,3,0,2,0,0,0,31,28,0,0,0,0,12,9,1,0.0,1.0,1.125,419.0,3.5487469655861776,1.0,5.625,0.0,3.375,2.25,0.6666666666666666,2.25
2020,15204,27,1.0,02/21/2020,1831116,334,Kentucky,3,7,-4,1,0.0,0,0,0,0.0,0,2.3333333333333335,1,1,1,0,0,1,1,0,1,0,0,1,9,8,1,1,0,0,2,4,1,0.0,,3.8571428571428568,122.0,8.923746965586178,0.8571428571428571,3.8571428571428568,3.8571428571428568,3.8571428571428568,3.8571428571428568,1.0,3.8571428571428568
2020,15204,27,1.0,02/21/2020,4933940,334,Kentucky,3,7,-4,1,0.0,0,1,0,0.0,0,5.666666666666667,5,6,5,2,0,1,3,0,6,1,0,1,26,21,0,0,0,1,3,8,3,0.0,0.0,7.9411764705882355,59.0,5.217864612645001,1.4117647058823528,7.9411764705882355,1.588235294117647,4.764705882352941,9.529411764705882,2.0,9.529411764705882
2020,15204,27,1.0,02/22/2020,1831397,334,Kentucky,4,21,-17,4,1.0,0,1,0,0.0,0,8.0,13,21,18,3,0,3,7,0,2,6,1,2,48,34,3,3,0,1,8,11,0,0.0,0.0,20.25,23.0,12.173746965586178,2.5,14.625,3.375,7.875,2.25,0.2857142857142857,23.625
2020,15204,27,1.0,02/23/2020,1831767,334,Kentucky,7,8,-1,6,0.0,0,1,0,0.0,0,9.333333333333332,7,2,2,1,0,1,9,4,7,1,0,2,44,33,4,1,0,1,11,9,4,0.0,0.0,1.9285714285714288,244.0,6.030889822729035,1.7142857142857144,6.750000000000001,0.9642857142857144,8.67857142857143,6.750000000000001,0.7777777777777778,1.9285714285714288
2020,15204,27,1.0,02/23/2020,4938046,334,Kentucky,7,8,-1,1,0.0,0,0,0,0.0,0,0.3333333333333333,0,1,1,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0.0,,27.0,17.0,20.923746965586176,3.0,0.0,0.0,27.0,0.0,0.0,27.0
2020,15204,27,1.0,02/26/2020,1832235,749,Wake Forest,11,9,2,5,1.0,1,0,0,0.0,0,9.0,10,9,8,3,0,1,8,0,12,2,0,1,46,34,5,4,0,2,8,6,2,0.0,1.0,8.0,59.0,5.034858076697288,2.0,10.0,1.0,8.0,12.0,1.5,9.0
2020,15204,27,1.0,02/28/2020,1832290,459,UNC Greensboro,5,1,4,2,0.0,0,0,0,0.0,0,4.0,2,0,0,0,0,0,3,0,4,0,0,1,17,14,0,0,0,0,3,5,0,0.0,,0.0,inf,3.1737469655861776,1.25,4.5,0.0,6.75,9.0,1.3333333333333333,0.0
2020,15204,27,1.0,02/28/2020,4942735,459,UNC Greensboro,5,1,4,1,0.0,1,0,0,0.0,0,5.0,4,1,1,0,0,0,3,0,5,1,0,1,23,19,0,0,0,0,3,7,1,0.0,1.0,1.8,262.0,3.3237469655861775,1.4,7.2,0.0,5.3999999999999995,9.0,1.6666666666666667,1.8
2020,15204,27,1.0,02/29/2020,1832570,459,UNC Greensboro,6,5,1,4,1.0,1,0,1,0.0,0,9.0,10,5,5,5,0,0,7,0,9,2,0,0,43,34,5,1,0,0,5,10,0,0.0,1.0,5.0,94.0,3.9237469655861776,1.8888888888888888,10.0,0.0,7.0,9.0,1.2857142857142858,5.0
2020,15204,27,1.0,03/01/2020,1832966,459,UNC Greensboro,7,8,-1,5,0.0,0,0,0,0.0,0,9.0,6,2,2,2,0,1,7,1,13,0,0,1,39,30,8,1,0,2,2,11,3,0.0,,2.0,236.0,3.8126358544750665,1.4444444444444444,6.0,1.0,7.0,13.0,1.8571428571428572,2.0
